date,agent,file,line,status,comment
20260515,ht9045-v899,cContactCT.cpp,202,MISSING,"//AI(ht9045-v899) 20260515: 修正南茂回報Yield Chart左欄site標籤(Aa/Ab/Ba...)空白; ChangeToFloatNonPcnt回傳float, 'A'+float 走%c變數列引數會被當成double傳入導致印出亂碼/空白, 補強制轉int還原V897行為"
20260515,ht9045-v899,cContactCT.cpp,242,MISSING,"//AI(ht9045-v899) 20260515: 同上修正, NN_2Row site標籤強制int"
20260515,ht9045-v899,cContactCT.cpp,247,MISSING,"//AI(ht9045-v899) 20260515: 同上修正, NN_1Row site標籤強制int"
20260518,ht9045-v899,cContact.cpp,10548,same-file,//AI(ht9045-v899) 20260518: reuse index drop handling during Gigas auto height place-to-shuttle
20260518,ht9045-v899,cContact.cpp,10774,same-file,//AI(ht9045-v899) 20260518: recheck Gigas auto height drop before vacuum release
20260519,ht9045-v899,BarCode\BarCode.cpp,4550,MISSING,//AI(ht9045-v899) 20260519: match e2x2In2CCD missing barcode check with 2x2 buffer mapping.
20260519,ht9045-v899,HS_Function.cpp,3549,MISSING,//AI(ht9045-v899) 20260519: GTK info.txt is saved by callers after site-state synchronization.
20260519,ht9045-v899,ProductionInfo\ProductionInfo.cpp,4952,same-file,//AI(ht9045-v899) 20260519: output RunSite from V812 channel map while keeping two-arm/runtime close-site guard.
20260519,ht9045-v899,main.cpp,28270,same-file,//AI(ht9045-v899) 20260519: save GTK RunSite after homepage site on/off states are synchronized.
20260519,ht9045-v899,uTrayEditForm.cpp,504,MISSING,//AI(ht9045-v899) 20260519: keep timer refresh from re-triggering Enter screenshot save.
20260519,ht9045-v899,uTrayEditForm.cpp,707,MISSING,//AI(ht9045-v899) 20260519: keep screenshot save failures from hanging Tray Edit UI.
20260519,ht9045-v899,uYieldMonitoring.cpp,5163,same-file,//AI(ht9045-v899) 20260519: save GTK RunSite after low-yield auto site-off state synchronization.
20260520,ht9045-v899,CosFunction.cpp,1466,MISSING,//AI(ht9045-v899) 20260520: enable E55 Fix3 full tray gate for PTI import plan
20260521,ht9045-v899,KYECFTP\FTPClient.cpp,3416,same-file,//AI(ht9045-v899) 20260521: limit ChipMos Chamber upload value by selected heat mode
20260522,ht9045-v899,Config.h,264,same-file,//AI(ht9045-v899) 20260522: keep OCR capture trigger mode configurable while defaulting old machines to switch trigger
20260522,ht9045-v899,OCR.cpp,57,same-file,//AI(ht9045-v899) 20260522: simulation-only flow log state; production OCR keeps this disabled
20260522,ht9045-v899,OCR.cpp,62,same-file,//AI(ht9045-v899) 20260522: define OCR capture trigger modes without changing existing switch-trigger default
20260522,ht9045-v899,OCR.cpp,422,same-file,//AI(ht9045-v899) 20260522: build one fixed current-loop log path so every simulation loop starts from a clean file
20260522,ht9045-v899,OCR.cpp,465,same-file,//AI(ht9045-v899) 20260522: write final simulation status before disabling simulation-only logging
20260522,ht9045-v899,OCR.cpp,1594,same-file,//AI(ht9045-v899) 20260522: capture raw OCR socket result only while OCR simulation logging is enabled
20260522,ht9045-v899,OCR.cpp,1639,same-file,//AI(ht9045-v899) 20260522: manual reader trigger follows selected switch/SE8 mode
20260522,ht9045-v899,OCR.cpp,1648,same-file,//AI(ht9045-v899) 20260522: keep manual trigger-off routed through the shared OCR trigger helper
20260522,ht9045-v899,OCR.cpp,1655,same-file,//AI(ht9045-v899) 20260522: command trigger mode is exclusive and never toggles SwOCRTigger
20260522,ht9045-v899,OCR.cpp,1696,same-file,"//AI(ht9045-v899) 20260522: SE8 mode must not touch the switch output, including trigger-off timing"
20260522,ht9045-v899,OCR.cpp,1790,same-file,//AI(ht9045-v899) 20260522: enable and clear per-loop OCR simulation log at the first loop start
20260522,ht9045-v899,OCR.cpp,1844,same-file,//AI(ht9045-v899) 20260522: record the simulation stop reason before StopOCRSimulation disables logging
20260522,ht9045-v899,OCR.cpp,1863,same-file,//AI(ht9045-v899) 20260522: keep each simulation loop result in the current-loop log before preparing the next loop
20260522,ht9045-v899,OCR.cpp,1878,same-file,//AI(ht9045-v899) 20260522: overwrite the log file when a new simulation loop begins to avoid cross-loop contamination
20260522,ht9045-v899,OCR.cpp,1911,same-file,//AI(ht9045-v899) 20260522: record unexpected OCR simulation return code before shutdown clears the log enable flag
20260522,ht9045-v899,OCR.cpp,2168,same-file,//AI(ht9045-v899) 20260522: persist selected switch/SE8 OCR trigger mode per setup file
20260522,ht9045-v899,OCR.cpp,2200,same-file,//AI(ht9045-v899) 20260522: default missing OCR trigger mode to switch for old machine compatibility
20260522,ht9045-v899,OCR.cpp,2260,same-file,"//AI(ht9045-v899) 20260522: show saved switch/SE8 OCR trigger mode, defaulting to switch"
20260522,ht9045-v899,OCR.h,309,same-file,//AI(ht9045-v899) 20260522: centralize OCR capture trigger mode so auto flow and manual button use the same switch/SE8 behavior
20260522,ht9045-v899,OCRInsp.cpp,107,same-file,//AI(ht9045-v899) 20260522: log simulated TrayArm X and LoaderY target after the combined OCR move completes
20260522,ht9045-v899,OCRInsp.cpp,756,same-file,//AI(ht9045-v899) 20260522: mark InArm wait-position completion in simulation log without changing motion flow
20260522,ht9045-v899,OCRInsp.cpp,779,same-file,//AI(ht9045-v899) 20260522: log TrayX safety-cylinder recovery during OCR simulation only
20260522,ht9045-v899,OCRInsp.cpp,902,same-file,//AI(ht9045-v899) 20260522: log OCR light down command for simulation flow validation
20260522,ht9045-v899,OCRInsp.cpp,916,same-file,//AI(ht9045-v899) 20260522: log OCR light ready sensor before trigger starts
20260522,ht9045-v899,OCRInsp.cpp,934,same-file,//AI(ht9045-v899) 20260522: route OCR capture through selected switch/SE8 trigger mode
20260522,ht9045-v899,OCRInsp.cpp,956,same-file,//AI(ht9045-v899) 20260522: mirror OCR trigger-on memo event to simulation log
20260522,ht9045-v899,OCRInsp.cpp,979,same-file,//AI(ht9045-v899) 20260522: switch mode turns off switch; command mode leaves switch untouched
20260522,ht9045-v899,OCRInsp.cpp,980,same-file,//AI(ht9045-v899) 20260522: keep logs accurate because SE8 mode has no switch-off action
20260522,ht9045-v899,OCRInsp.cpp,985,same-file,//AI(ht9045-v899) 20260522: mirror OCR trigger-off memo event to simulation log
20260522,ht9045-v899,OCRInsp.cpp,990,same-file,//AI(ht9045-v899) 20260522: bypass AOI result must override SOFT_SIMULTE NoIC so OCR Simulation can validate normal OK flow without vision PC
20260522,ht9045-v899,OCRInsp.cpp,995,same-file,//AI(ht9045-v899) 20260522: log fabricated bypass-AOI barcode so simulation evidence shows non-socket result source
20260522,ht9045-v899,OCRInsp.cpp,1000,same-file,//AI(ht9045-v899) 20260522: keep legacy SOFT_SIMULTE result only when Bypass AOI is not selected
20260522,ht9045-v899,OCRInsp.cpp,1034,same-file,//AI(ht9045-v899) 20260522: record NoIC write-back path in OCR simulation log
20260522,ht9045-v899,OCRInsp.cpp,1051,same-file,//AI(ht9045-v899) 20260522: record CheckIC OK write-back path in OCR simulation log
20260522,ht9045-v899,OCRInsp.cpp,1063,same-file,//AI(ht9045-v899) 20260522: log NoIC retry entry for OCR simulation validation
20260522,ht9045-v899,OCRInsp.cpp,1071,same-file,//AI(ht9045-v899) 20260522: log AOI inspection error result before retry/error handling
20260522,ht9045-v899,OCRInsp.cpp,1078,same-file,//AI(ht9045-v899) 20260522: log unknown OCR result before retry/error handling
20260522,ht9045-v899,OCRInsp.cpp,1146,same-file,//AI(ht9045-v899) 20260522: record normal OCR OK write-back path in simulation log
20260522,ht9045-v899,OCRInsp.cpp,1178,same-file,//AI(ht9045-v899) 20260522: log retry count for the current OCR simulation position
20260522,ht9045-v899,OCRInsp.cpp,1190,same-file,//AI(ht9045-v899) 20260522: log final barcode error coordinate before simulation stops
20260522,ht9045-v899,OCRInsp.cpp,1210,same-file,//AI(ht9045-v899) 20260522: log end of one OCR simulation tray position before returning to search state
20260522,ht9045-v899,OCRInsp.cpp,1225,same-file,//AI(ht9045-v899) 20260522: log finish handling when light is confirmed up and LoaderY speed is restored
20260522,ht9045-v899,OCRInsp.cpp,1286,same-file,//AI(ht9045-v899) 20260522: log final TrayArm color-position return before OCR simulation loop returns
20260522,ht9045-v899,OCRInsp.cpp,1372,same-file,//AI(ht9045-v899) 20260522: keep second OCR check trigger branch aligned with selected switch/SE8 mode
20260522,ht9045-v899,OCRInsp.cpp,1394,same-file,//AI(ht9045-v899) 20260522: command mode leaves switch untouched; switch mode turns output off
20260522,ht9045-v899,OCRInsp.h,19,same-file,//AI(ht9045-v899) 20260522: expose simulation-only OCR flow log hooks without enabling production logging
20260522,ht9045-v899,cContact.cpp,10549,same-file,//AI(ht9045-v899) 20260522: extend Gigas place-to-shuttle drop guard to Contact Test before release
20260522,ht9045-v899,cContact.cpp,10775,same-file,//AI(ht9045-v899) 20260522: keep Contact Test drop guard active until place-to-shuttle vacuum release
20260522,ht9045-v899,cContact.cpp,18193,same-file,//AI(ht9045-v899) 20260522: check Gigas Contact Test Z1 drop before 3-axis place-to-shuttle release
20260522,ht9045-v899,cContact.cpp,18311,same-file,//AI(ht9045-v899) 20260522: check Gigas Contact Test Z2 drop before 3-axis place-to-shuttle release
20260525,ht9045-v899,main.cpp,24003,MISSING,//AI(ht9045-v899) 20260525: sync PASS auto positions after workfile switch
20260525,ht9045-v899,main.cpp,25604,MISSING,//AI(ht9045-v899) 20260525: pack PTI Lot Start trace with TCP log for permission/runmode diagnosis
20260525,ht9045-v899,uLotInfo.cpp,95,same-file,//AI(ht9045-v899) 20260525: trace PTI Lot Start context for tester TCP diagnostics
20260525,ht9045-v899,uLotInfo.cpp,119,same-file,//AI(ht9045-v899) 20260525: restore PTI RunMode before local Lot Start gate
20260525,ht9045-v899,uLotInfo.cpp,1612,same-file,//AI(ht9045-v899) 20260525: mark PTI tester TCP command window for StateRecord analysis
20260525,ht9045-v899,uLotInfo.cpp,7256,same-file,//AI(ht9045-v899) 20260525: normalize PTI RunMode before local validation blocks TesterTCP Lot Start
20260526,ht9045-v899,ContactForce.cpp,453,MISSING,"//AI(ht9045-v899) 20260526: align EP one-by-one site trim diameters with V874/general SLK types instead of legacy 20,30 only."
20260526,ht9045-v899,ContactForce.cpp,694,MISSING,//AI(ht9045-v899) 20260526: Show Multi EP site trim page for outer EP per-site calibration.
20260526,ht9045-v899,ContactForce.cpp,970,MISSING,//AI(ht9045-v899) 20260526: reload saved one-by-one load rates so the next TfContact SAVE uses current trim values.
20260526,ht9045-v899,HS_Function.cpp,1040,MISSING,//AI(ht9045-v899) 20260526: do not read/log Multi EP data while common EP route is selected.
20260526,ht9045-v899,OCR.cpp,1892,same-file,//AI(ht9045-v899) 20260526: convert simulation trigger alarm return into a clean timer stop
20260526,ht9045-v899,OCR.cpp,1901,same-file,//AI(ht9045-v899) 20260526: stop simulation after capture timeout alarm instead of retrying silently
20260526,ht9045-v899,OCRInsp.cpp,888,same-file,//AI(ht9045-v899) 20260526: keep OCR light cylinder output off when no-down mode is selected
20260526,ht9045-v899,OCRInsp.cpp,937,same-file,//AI(ht9045-v899) 20260526: stop OCR simulation after trigger failure alarm so vision setup can be adjusted
20260526,ht9045-v899,OCRInsp.cpp,963,same-file,//AI(ht9045-v899) 20260526: stop OCR simulation when real AOI is not connected during validation
20260526,ht9045-v899,OCRInsp.cpp,1165,same-file,//AI(ht9045-v899) 20260526: stop OCR simulation immediately on capture-result timeout
20260526,ht9045-v899,OCRInsp.cpp,1342,same-file,//AI(ht9045-v899) 20260526: keep secondary OCR check-map trigger aligned with no-down mode
20260526,ht9045-v899,OCRInsp.cpp,1375,same-file,//AI(ht9045-v899) 20260526: stop OCR simulation after check-map trigger failure alarm
20260526,ht9045-v899,OCRInsp.cpp,1441,same-file,//AI(ht9045-v899) 20260526: stop OCR simulation on check-map capture-result timeout
20260526,ht9045-v899,OCRInsp.h,8,same-file,//AI(ht9045-v899) 20260526: return simulation-only alarm stops to the OCR timer without changing production retry codes
20260526,ht9045-v899,adam6024.cpp,95,same-file,//AI(ht9045-v899) 20260526: Multi EP pressure output is valid only when the physical SwMultiEp valve is actually ON.
20260526,ht9045-v899,adam6024.cpp,107,same-file,"//AI(ht9045-v899) 20260526: keep mode 2 independent EP behavior, but let mode 3 fall back to normal EP when SwMultiEp is OFF."
20260526,ht9045-v899,adam6024.cpp,1627,MISSING,"//AI(ht9045-v899) 20260526: in Multi EP production, normal air force fills outer/site EP values."
20260526,ht9045-v899,adam6024.cpp,1670,MISSING,"//AI(ht9045-v899) 20260526: in Multi EP production, DoubleForce fills inner/dual EP values."
20260526,ht9045-v899,adam6024.cpp,1778,same-file,//AI(ht9045-v899) 20260526: use actual SwMultiEp route before APAX-only output.
20260526,ht9045-v899,adam6024.cpp,1819,same-file,//AI(ht9045-v899) 20260526: do not clear/write APAX when Multi valve is OFF.
20260526,ht9045-v899,adam6024.cpp,1882,same-file,//AI(ht9045-v899) 20260526: route direct writes to APAX only when independent EP path is active.
20260526,ht9045-v899,adam6024.cpp,1886,same-file,//AI(ht9045-v899) 20260526: keep iosetview and production direct writes on the shared APAX route.
20260526,ht9045-v899,adam6024.cpp,1913,same-file,//AI(ht9045-v899) 20260526: keep normal ADAM output untouched when SwMultiEp is OFF.
20260526,ht9045-v899,adam6024.cpp,2225,same-file,"//AI(ht9045-v899) 20260526: SwMultiEp OFF means common EP route, so skip Multi APAX writes."
20260526,ht9045-v899,adam6024.cpp,2242,same-file,//AI(ht9045-v899) 20260526: APAX-5028 S0 controls Arm1 AO0-AO7.
20260526,ht9045-v899,adam6024.cpp,2243,same-file,//AI(ht9045-v899) 20260526: APAX-5028 S1 controls Arm2 AO0-AO7.
20260526,ht9045-v899,adam6024.cpp,2252,same-file,//AI(ht9045-v899) 20260526: allow direct writes to select Arm1/Arm2 via iArm while keeping production shuttle selection.
20260526,ht9045-v899,adam6024.cpp,2277,same-file,//AI(ht9045-v899) 20260526: direct Multi EP writes follow the installed first four Arm1 AO channels.
20260526,ht9045-v899,adam6024.cpp,2305,same-file,//AI(ht9045-v899) 20260526: direct Multi EP writes follow the installed first four Arm2 AO channels.
20260526,ht9045-v899,adam6024.cpp,2321,same-file,//AI(ht9045-v899) 20260526: split logical 16ch buffer into APAX S0/S1 register blocks.
20260526,ht9045-v899,adam6024.cpp,2350,same-file,//AI(ht9045-v899) 20260526: write Arm2 to APAX-5028 S1 Modbus block.
20260526,ht9045-v899,adam6024.h,15,same-file,//AI(ht9045-v899) 20260526: expose actual EP pressure route so Multi mode follows SwMultiEp state.
20260526,ht9045-v899,cContact.cpp,13089,MISSING,"//AI(ht9045-v899) 20260526: Multi EP Die Force SAVE must output one-by-one dual values, not one common direct value."
20260526,ht9045-v899,cContact.cpp,13096,same-file,//AI(ht9045-v899) 20260526: TfContact SAVE must refresh independent/Multi EP site outputs after site trim changes.
20260526,ht9045-v899,csystem.cpp,2533,same-file,//AI(ht9045-v899) 20260526: skip SnEPDieForce only when SwMultiEp selects the Multi/APAX route.
20260526,ht9045-v899,main.cpp,10878,same-file,//AI(ht9045-v899) 20260526: reset APAX only when the independent EP pressure route is active.
20260526,ht9045-v899,main.cpp,20176,same-file,//AI(ht9045-v899) 20260526: Multi EP production Die Force must keep one-by-one dual output values.
20260526,ht9045-v899,main.cpp,20183,same-file,//AI(ht9045-v899) 20260526: keep APAX inner/dual force array fresh for production APAX_WriteData(false).
20260528,ht9045-v899,main.cpp,26575,same-file,//AI(ht9045-v899) 20260528: guard Yield Monitoring entry with security level 39
20260528,ht9045-v899,uLotInfo.cpp,7245,same-file,//AI(ht9045-v899) 20260528: block PTI operator Lot Start while tester is offline
20260529,ht9045-v899,uLotInfo.cpp,7252,same-file,//AI(ht9045-v899) 20260529: clarify PTI offline tester mode prompt
20260602,ht9045-v899,acatchtray.cpp,5915,MISSING,//AI(ht9045-v899) 20260602: 殘料檢查pass後先把LoaderY送回SurePos(rear)再進取盤流程，避免LoaderY停在front(CarPos)導致TrayArm夾空JAM0604
20260602,ht9045-v899,acatchtray.cpp,5948,MISSING,//AI(ht9045-v899) 20260602: 殘料檢查(台車模式)pass後LoaderY歸位
20260602,ht9045-v899,acatchtray.cpp,5949,MISSING,//AI(ht9045-v899) 20260602: 雷射流程收尾DoMoveOut會把LoaderY停在front(CarPos)，這裡先放開固定壓桿並把盤送回SurePos(rear吸料位)、放開夾爪，TrayArm才夾得到盤；否則DoCatchFromLoader會夾空報JAM0604
20260602,ht9045-v899,ainarm9045.cpp,7057,MISSING,//AI(ht9045-v899) 20260602: watchdog for InArm load-stage no-tray dead-lock (case 15) on non-auto-skip customers (e.g. CC_ARDENTEC)
20260602,ht9045-v899,ainarm9045.cpp,7060,MISSING,//AI(ht9045-v899) 20260602: watchdog for InArm load-stage empty-tray residual dead-lock (case 15) when the empty tray is never swapped out (e.g. OP skip manual 
20260602,ht9045-v899,ainarm9045.cpp,7080,MISSING,"//AI(ht9045-v899) 20260602: latch for case 15 no-tray watchdog (arm once, avoid restart every scan)"
20260602,ht9045-v899,ainarm9045.cpp,7082,MISSING,"//AI(ht9045-v899) 20260602: latch for case 15 empty-tray residual watchdog (arm once, avoid restart every scan)"
20260602,ht9045-v899,ainarm9045.cpp,7172,MISSING,"//AI(ht9045-v899) 20260602: real IC present to pick, disarm empty-tray residual watchdog"
20260602,ht9045-v899,ainarm9045.cpp,7260,MISSING,"//AI(ht9045-v899) 20260602: tray present again, disarm no-tray watchdog before going back to pick"
20260602,ht9045-v899,ainarm9045.cpp,7262,MISSING,//AI(ht9045-v899) 20260602: empty-tray residual watchdog - if the load-stage tray stays empty and never gets swapped (e.g. OP pressed SKIP on WAR16122 without r
20260602,ht9045-v899,ainarm9045.cpp,7283,MISSING,"//AI(ht9045-v899) 20260602: load stage truly empty (no tray on any position), not a residual-empty-tray stall; disarm empty-tray watchdog"
20260602,ht9045-v899,ainarm9045.cpp,7287,MISSING,"//AI(ht9045-v899) 20260602: auto-skip resolved the wait, disarm watchdog"
20260602,ht9045-v899,ainarm9045.cpp,7298,MISSING,//AI(ht9045-v899) 20260602: no tray + no auto-skip path would dead-lock silently after OP manually removes Loader tray; arm watchdog then raise WAR09101 so OP c
20260604,ht9045-v899,main.cpp,25304,same-file,"//AI(ht9045-v899) 20260604: 將原本內嵌在 DoStateRecord 的 MainForm 變數快照獨立成函式,"
20260604,ht9045-v899,main.cpp,25396,same-file,//AI(ht9045-v899) 20260604: Loader / TrayArm 交接診斷區
20260604,ht9045-v899,main.cpp,25789,same-file,//AI(ht9045-v899) 20260604: 改呼叫獨立函式 DumpMainFormSnapshot (內含 Loader/TrayArm 交接診斷區)
20260605,ht9045-v899,KYECFTP\FTPClient.cpp,2243,same-file,//AI(ht9045-v899) 20260605: 縮短 timeout 20s->5s 避免 Lot End 主執行緒長時間阻塞
20260605,ht9045-v899,KYECFTP\FTPClient.cpp,2260,same-file,"//AI(ht9045-v899) 20260605: FTP 連線失敗只記 log,不彈 modal 避免停機卡住消音/動作"
20260605,ht9045-v899,KYECFTP\FTPClient.cpp,2286,same-file,"//AI(ht9045-v899) 20260605: 上傳失敗只記 log,不彈 modal 避免停機卡住消音/動作"
20260605,ht9045-v899,KYECFTP\FTPClient.cpp,2293,same-file,"//AI(ht9045-v899) 20260605: 上傳失敗只記 log,不彈 modal 避免停機卡住消音/動作"
20260605,ht9045-v899,cSortCT.cpp,11,MISSING,//AI(ht9045-v899) 20260605: 改用 ShowMyMessageBox_YES_NO 需引入 mymessbox.h
20260605,ht9045-v899,cSortCT.cpp,576,same-file,"//AI(ht9045-v899) 20260605: Sender==btnClearCount 為人工按鈕觸發,程式呼叫(Lot End/SECS/MES)傳入其他物件,後續清除提示僅人工觸發才跳"
20260605,ht9045-v899,cSortCT.cpp,611,same-file,"//AI(ht9045-v899) 20260605: 僅人工按鈕觸發才提示,程式呼叫不跳詢問避免誤清"
20260605,ht9045-v899,cSortCT.cpp,613,same-file,//AI(ht9045-v899) 20260605: 改用 ShowMyMessageBox_YES_NO 留下操作紀錄
20260608,ht9045-v899,cContact.cpp,3310,same-file,//AI(ht9045-v899) 20260608: 將全智 partial pick 豁免由僅 CONTACT_TEST 放寬至 AUTO_CONTACT_TEST/CONTACT_AUTO_GET_HEIGHT，保留 CUSTOMER_CODE==CC_GIGAS 前置條件確保只改變全智行為(全智雙Arm Con
20260608,ht9045-v899,cContact.cpp,3315,same-file,//AI(ht9045-v899) 20260608: 全智改用該site IC資料是否==HAS_IC(實際吸取成功)當守護門檻，不再用recipe site開關LastSet.bUseTestSocket；HAS_IC於case3050僅在REALLY且真空sensor ON時SetItemData，代表實際吸到的
20260608,ht9045-v899,cContact.cpp,3325,same-file,"//AI(ht9045-v899) 20260608: 非全智維持原依recipe site開關檢查行為不變(全智改用HAS_IC判斷掉料, CASE-20260608-001)"
20260608,ht9045-v899,cContact.cpp,3336,same-file,"//AI(ht9045-v899) 20260608: 移除整臂無守護site即強制報掉料的致命fallback，全智允許整臂本輪不上料(部分手動上料)時跳過防護不報掉料，非全智不受影響(全智雙Arm Contact掉料防護放寬, CASE-20260608-001)"
20260608,ht9045-v899,cContact.cpp,3341,same-file,"//AI(ht9045-v899) 20260608: 真實掉料中止前將全智本臂(Z1=Front)本次pick暫存資料還原回進站前狀態(iFTestBackItem)，避免殘留IC觸發IndexHasIC()互鎖鎖死contact模式，比照Exit還原寫法且僅全智路徑生效(全智雙Arm Contact掉料防護放寬, "
20260608,ht9045-v899,cContact.cpp,4343,same-file,//AI(ht9045-v899) 20260608: 將全智 partial pick 豁免由僅 CONTACT_TEST 放寬至 AUTO_CONTACT_TEST/CONTACT_AUTO_GET_HEIGHT，保留 CUSTOMER_CODE==CC_GIGAS 前置條件確保只改變全智行為(全智雙Arm Con
20260608,ht9045-v899,cContact.cpp,4348,same-file,//AI(ht9045-v899) 20260608: 全智改用該site IC資料是否==HAS_IC(實際吸取成功)當守護門檻，不再用recipe site開關LastSet.bUseTestSocket；HAS_IC於case3050僅在REALLY且真空sensor ON時SetItemData，代表實際吸到的
20260608,ht9045-v899,cContact.cpp,4358,same-file,"//AI(ht9045-v899) 20260608: 非全智維持原依recipe site開關檢查行為不變(全智改用HAS_IC判斷掉料, CASE-20260608-001)"
20260608,ht9045-v899,cContact.cpp,4369,same-file,"//AI(ht9045-v899) 20260608: 移除整臂無守護site即強制報掉料的致命fallback，全智允許整臂本輪不上料(部分手動上料)時跳過防護不報掉料，非全智不受影響(全智雙Arm Contact掉料防護放寬, CASE-20260608-001)"
20260608,ht9045-v899,cContact.cpp,4374,same-file,"//AI(ht9045-v899) 20260608: 真實掉料中止前將全智本臂(Z2=Rear)本次pick暫存資料還原回進站前狀態(iBTestBackItem)，避免殘留IC觸發IndexHasIC()互鎖鎖死contact模式，比照Exit還原寫法且僅全智路徑生效(全智雙Arm Contact掉料防護放寬, C"
20260609,ht9045-v899,KYECFTP\FTPClient.cpp,401,MISSING,"//AI(ht9045-v899) 20260609: PTI 縮短 timeout 5s,避免 FTP server 不可達時 Lot End 主執行緒長時間阻塞 //Landam"
20260609,ht9045-v899,KYECFTP\FTPClient.cpp,475,MISSING,"//AI(ht9045-v899) 20260609: PTI 連線失敗只記 log,不彈阻塞 modal(避免 Lot End 卡住消音/動作)"
20260609,ht9045-v899,KYECFTP\FTPClient.cpp,795,MISSING,"//AI(ht9045-v899) 20260609: PTI Lot End 上傳失敗只記 log,不彈阻塞 modal(避免停機卡住消音/動作),且不讀 LastErrorNo 避免存取異常 socket 觸發崩潰"
20260609,ht9045-v899,KYECFTP\FTPClient.cpp,815,MISSING,"//AI(ht9045-v899) 20260609: PTI 上傳失敗只記 log,不讀 LastErrorNo 避免存取異常 socket 觸發崩潰"
20260611,ht9045-v899,cTrayAssignment.cpp,358,MISSING,"//AI(ht9045-v899) 20260611(CASE-20260611-001): 上面迴圈只讀到iFixRight為止,Fix下半盤(eFix4~6 / eFix7~12)的Direction/iTrayType從未設定,預設停在0導致下半盤(如Fix5)擺放方向與上半盤不一致;此處仿bTrayUpDown"
20260611,ht9045-v899,uLotInfo.cpp,1959,MISSING,"//AI(ht9045-v899) 20260611(CASE-20260611-001): 上傳前清旗標,作為連線失敗判斷依據"
20260611,ht9045-v899,uLotInfo.cpp,1967,MISSING,"//AI(ht9045-v899) 20260611(CASE-20260611-001): N06/FTP 連線失敗(socket 10038)即中止整批上傳,避免每個檔重複 blocking connect/retry 在主執行緒卡住 Lot End 導致 alarm 無法消除/hang"
20260612,ht9045-v899,Config.h,957,MISSING,"//AI(ht9045-v899) 20260612(CASE-20260611-001): Lot End FTP上傳背景化開關, PTI預設true其餘false, 供S6/S7 uLotInfo分流(背景EnqueueUpload或原同步路徑)"
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,4,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): 新增 FTP 背景上傳 thread 骨架（S1）。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,5,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S2 完成 — UploadOneJob 改用 WinINet
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,7,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S3 完成 — Enqueue 去重（jobKind+localFile 識別鍵
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,18,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): WinINet FTP API（InternetOpen/InternetConnect/FtpPutFile）
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,22,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S4 移除此處暫時定義，改由 main.cpp 定義。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,28,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): 背景 log 改「每日一個子資料夾 + 每日一檔」，
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,41,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S3 初始無 in-flight job
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,44,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S8 結果回報佇列專用鎖
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,54,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S8 釋放結果回報鎖
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,63,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): 改每日子資料夾 + 每日輪替檔，跨日自動換子資料夾+檔名。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,101,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S3 去重識別鍵。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,111,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S8 worker 端推入「放棄」回報（thread-safe）
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,128,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S8 主執行緒撈一筆回報（深拷貝）；空佇列回傳 false。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,166,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): 去重檢查與 in-flight key 比對必須同一把鎖
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,214,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S3 提供主執行緒方便呼叫介面，給 S6/S7 的 uLotInfo 用。
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,245,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): 取出即標記為 in-flight
20260612,ht9045-v899,FTPUpload\uFtpUploadThread.cpp,258,MISSING,//AI(ht9045-v899) 20260612(CASE-20260611-001): S2 實作 WinINet 真實上傳。
